urn:ogc:def:parameter:x-istsos:1.0:time:iso8601,urn:ogc:def:parameter:x-ksos:1.0:base:station1:village1:adc0,urn:ogc:def:parameter:x-ksos:1.0:base:station1:village1:air_temperature
2014-02-27T09:49:31.478501+05:30,81,26.10351563
2014-02-27T10:05:32.703021+05:30,79,25.45898438
2014-02-27T10:21:33.793266+05:30,81,26.10351563
2014-02-27T10:37:36.454287+05:30,85,27.39257813
2014-02-27T10:53:37.590374+05:30,89,28.68164063
2014-02-27T11:09:38.883761+05:30,94,30.29296875
2014-02-27T11:25:40.157015+05:30,95,30.61523438
2014-02-27T11:41:41.345515+05:30,93,29.97070313
2014-02-27T11:57:42.637308+05:30,98,31.58203125
2014-02-27T12:13:43.795227+05:30,93,29.97070313
2014-02-27T12:29:44.986788+05:30,90,29.00390625
2014-02-27T12:45:46.811911+05:30,92,29.6484375
2014-02-27T13:01:47.819360+05:30,95,30.61523438
2014-02-27T13:17:49.005443+05:30,99,31.90429688
2014-02-27T13:33:50.026401+05:30,102,32.87109375
2014-02-27T13:49:51.372155+05:30,100,32.2265625
2014-02-27T14:05:52.561084+05:30,100,32.2265625
2014-02-27T14:21:53.568232+05:30,99,31.90429688
2014-02-27T14:37:54.692343+05:30,99,31.90429688
2014-02-27T14:53:55.947540+05:30,101,32.54882813
2014-02-27T15:09:57.141394+05:30,102,32.87109375
2014-02-27T15:25:58.400338+05:30,98,31.58203125
2014-02-27T15:41:59.797839+05:30,91,29.32617188
2014-02-27T15:58:00.937100+05:30,61,19.65820313
2014-02-27T16:14:02.167154+05:30,62,19.98046875
2014-02-27T16:30:03.555891+05:30,62,19.98046875
2014-02-27T16:46:04.791936+05:30,60,19.3359375
2014-02-27T17:02:05.984714+05:30,63,20.30273438
2014-02-27T17:18:07.171135+05:30,66,21.26953125
2014-02-27T17:34:08.297961+05:30,65,20.94726563
2014-02-27T17:50:09.315457+05:30,63,20.30273438
2014-02-27T18:06:10.428775+05:30,65,20.94726563
2014-02-27T18:22:11.934964+05:30,61,19.65820313
2014-02-27T18:38:13.557150+05:30,57,18.36914063
2014-02-27T18:54:15.306634+05:30,58,18.69140625
2014-02-27T19:10:16.528960+05:30,57,18.36914063
2014-02-27T19:26:17.734457+05:30,56,18.046875
2014-02-27T19:42:19.083184+05:30,59,19.01367188
2014-02-27T19:58:20.335356+05:30,57,18.36914063
2014-02-27T20:14:21.480952+05:30,57,18.36914063
2014-02-27T20:30:22.708976+05:30,56,18.046875
2014-02-27T20:46:23.841699+05:30,59,19.01367188
2014-02-27T21:02:25.238011+05:30,58,18.69140625
2014-02-27T21:18:26.334525+05:30,58,18.69140625
2014-02-27T21:34:27.354517+05:30,56,18.046875
2014-02-27T21:50:28.099657+05:30,56,18.046875
2014-02-27T22:06:29.161122+05:30,56,18.046875
2014-02-27T22:22:31.086260+05:30,58,18.69140625
2014-02-27T22:38:32.359683+05:30,59,19.01367188
2014-02-27T22:54:33.586158+05:30,56,18.046875
2014-02-27T23:10:34.799002+05:30,57,18.36914063
2014-02-27T23:26:36.061433+05:30,56,18.046875
2014-02-27T23:42:37.396673+05:30,57,18.36914063
2014-02-27T23:58:38.405942+05:30,56,18.046875
2014-02-28T00:14:39.696205+05:30,56,18.046875
2014-02-28T00:30:40.827872+05:30,54,17.40234375
2014-02-28T00:46:42.144642+05:30,56,18.046875
2014-02-28T01:02:43.397422+05:30,56,18.046875
2014-02-28T01:18:44.735891+05:30,56,18.046875
2014-02-28T01:34:46.078551+05:30,55,17.72460938
2014-02-28T01:50:47.319642+05:30,54,17.40234375
2014-02-28T02:06:46.628877+05:30,54,17.40234375
2014-02-28T02:22:47.994147+05:30,53,17.08007813
2014-02-28T02:38:49.244579+05:30,52,16.7578125
2014-02-28T02:54:50.895906+05:30,54,17.40234375
2014-02-28T03:10:52.615613+05:30,52,16.7578125
2014-02-28T03:26:53.701877+05:30,55,17.72460938
2014-02-28T03:42:54.812429+05:30,55,17.72460938
2014-02-28T03:58:56.215110+05:30,53,17.08007813
2014-02-28T04:14:57.488799+05:30,53,17.08007813
2014-02-28T04:31:00.537105+05:30,52,16.7578125
2014-02-28T04:46:55.310863+05:30,51,16.43554688
2014-02-28T05:02:56.837063+05:30,53,17.08007813
2014-02-28T05:18:58.053136+05:30,52,16.7578125
2014-02-28T05:34:59.142411+05:30,51,16.43554688
2014-02-28T05:51:00.269629+05:30,52,16.7578125
2014-02-28T06:07:01.480018+05:30,52,16.7578125
2014-02-28T06:23:02.961348+05:30,53,17.08007813
2014-02-28T06:39:04.190347+05:30,53,17.08007813
2014-02-28T06:55:05.548915+05:30,55,17.72460938
2014-02-28T07:11:07.072694+05:30,54,17.40234375
2014-02-28T07:27:08.113766+05:30,56,18.046875
2014-02-28T07:43:09.177721+05:30,57,18.36914063
2014-02-28T07:59:10.217938+05:30,57,18.36914063
2014-02-28T08:15:11.495001+05:30,61,19.65820313
2014-02-28T08:31:12.489322+05:30,67,21.59179688
2014-02-28T08:47:07.925439+05:30,69,22.23632813
2014-02-28T09:03:09.086228+05:30,68,21.9140625
2014-02-28T09:19:10.426660+05:30,64,20.625
2014-02-28T09:35:11.633499+05:30,63,20.30273438
2014-02-28T09:51:13.086553+05:30,63,20.30273438
2014-02-28T10:07:14.415794+05:30,64,20.625
2014-02-28T10:23:15.617312+05:30,64,20.625
2014-02-28T10:39:16.717491+05:30,65,20.94726563
2014-02-28T10:55:17.642073+05:30,64,20.625
2014-02-28T11:11:18.860480+05:30,63,20.30273438
2014-02-28T11:27:20.131879+05:30,63,20.30273438
2014-02-28T11:43:21.203558+05:30,63,20.30273438
2014-02-28T11:59:22.252852+05:30,62,19.98046875
2014-02-28T12:15:23.504783+05:30,64,20.625
2014-02-28T12:31:24.742539+05:30,64,20.625
2014-02-28T12:47:26.064724+05:30,64,20.625
2014-02-28T13:03:27.163549+05:30,67,21.59179688
2014-02-28T13:19:28.499813+05:30,76,24.4921875
2014-02-28T13:35:29.666573+05:30,74,23.84765625
2014-02-28T13:51:30.718378+05:30,74,23.84765625
2014-02-28T14:07:26.579846+05:30,72,23.203125
2014-02-28T14:23:25.469479+05:30,79,25.45898438
2014-02-28T14:39:26.106628+05:30,77,24.81445313
2014-02-28T14:55:27.301193+05:30,74,23.84765625
2014-02-28T15:11:28.478805+05:30,76,24.4921875
2014-02-28T15:27:29.736206+05:30,79,25.45898438
2014-02-28T15:43:31.323171+05:30,76,24.4921875
2014-02-28T15:59:32.504663+05:30,81,26.10351563
2014-02-28T16:15:33.642540+05:30,74,23.84765625
2014-02-28T16:31:35.046644+05:30,72,23.203125
2014-02-28T16:47:36.341382+05:30,74,23.84765625
2014-02-28T17:03:37.495238+05:30,75,24.16992188
2014-02-28T17:19:38.635555+05:30,72,23.203125
2014-02-28T17:35:39.632173+05:30,69,22.23632813
2014-02-28T17:51:40.621125+05:30,68,21.9140625
2014-02-28T18:07:41.707259+05:30,63,20.30273438
2014-02-28T18:23:43.107254+05:30,61,19.65820313
2014-02-28T18:39:44.313589+05:30,59,19.01367188
2014-02-28T18:55:45.696903+05:30,59,19.01367188
2014-02-28T19:11:47.099393+05:30,57,18.36914063
2014-02-28T19:27:48.274265+05:30,56,18.046875
2014-02-28T19:43:49.566361+05:30,58,18.69140625
2014-02-28T19:59:50.520398+05:30,55,17.72460938
2014-02-28T20:15:51.595091+05:30,56,18.046875
2014-02-28T20:31:53.059256+05:30,53,17.08007813
2014-02-28T20:47:54.492804+05:30,54,17.40234375
2014-02-28T21:03:55.573828+05:30,53,17.08007813
2014-02-28T21:19:56.714567+05:30,52,16.7578125
2014-02-28T21:35:57.968482+05:30,52,16.7578125
2014-02-28T21:51:59.330635+05:30,56,18.046875
2014-02-28T22:08:00.657735+05:30,54,17.40234375
2014-02-28T22:24:01.844854+05:30,53,17.08007813
2014-02-28T22:40:03.158960+05:30,53,17.08007813
2014-02-28T22:56:04.420671+05:30,52,16.7578125
2014-02-28T23:12:05.971155+05:30,53,17.08007813
2014-02-28T23:28:06.976686+05:30,52,16.7578125
2014-02-28T23:44:08.174674+05:30,53,17.08007813
2014-03-01T00:00:10.053511+05:30,52,16.7578125
2014-03-01T00:16:11.244029+05:30,52,16.7578125
2014-03-01T00:32:12.553490+05:30,54,17.40234375
2014-03-01T00:48:14.360492+05:30,54,17.40234375
2014-03-01T01:04:15.261655+05:30,53,17.08007813
2014-03-01T01:20:16.533255+05:30,52,16.7578125
2014-03-01T01:36:17.702748+05:30,52,16.7578125
2014-03-01T01:52:18.954249+05:30,51,16.43554688
2014-03-01T02:08:20.240096+05:30,53,17.08007813
2014-03-01T02:24:22.486568+05:30,53,17.08007813
2014-03-01T02:40:23.774330+05:30,53,17.08007813
2014-03-01T02:56:24.601484+05:30,53,17.08007813
2014-03-01T03:12:25.477397+05:30,53,17.08007813
2014-03-01T03:28:26.482803+05:30,54,17.40234375
2014-03-01T03:44:27.625879+05:30,53,17.08007813
2014-03-01T04:00:29.027349+05:30,53,17.08007813
2014-03-01T04:16:30.160471+05:30,52,16.7578125
2014-03-01T04:32:31.590974+05:30,52,16.7578125
2014-03-01T04:48:32.878956+05:30,53,17.08007813
2014-03-01T05:04:34.009951+05:30,53,17.08007813
2014-03-01T05:20:35.193496+05:30,54,17.40234375
2014-03-01T05:36:35.834442+05:30,54,17.40234375
2014-03-01T05:52:37.078137+05:30,52,16.7578125
2014-03-01T06:08:38.099363+05:30,53,17.08007813
2014-03-01T06:24:39.918897+05:30,53,17.08007813
2014-03-01T06:40:46.537569+05:30,54,17.40234375
2014-03-01T06:56:47.784352+05:30,54,17.40234375
2014-03-01T07:12:49.053096+05:30,55,17.72460938
2014-03-01T07:28:50.330490+05:30,57,18.36914063
2014-03-01T07:44:51.712793+05:30,58,18.69140625
2014-03-01T08:00:53.053983+05:30,65,20.94726563
2014-03-01T08:16:54.077904+05:30,66,21.26953125
2014-03-01T08:32:55.220959+05:30,63,20.30273438
2014-03-01T08:48:56.457177+05:30,68,21.9140625
2014-03-01T09:04:57.607954+05:30,69,22.23632813
2014-03-01T09:20:58.955441+05:30,76,24.4921875
2014-03-01T09:37:00.002095+05:30,75,24.16992188
2014-03-01T09:53:01.177938+05:30,79,25.45898438
2014-03-01T10:09:02.821373+05:30,72,23.203125
2014-03-01T10:25:04.165025+05:30,81,26.10351563
2014-03-01T10:41:05.363012+05:30,80,25.78125
2014-03-01T10:57:06.575359+05:30,84,27.0703125
2014-03-01T11:13:08.571831+05:30,82,26.42578125
2014-03-01T11:29:09.878765+05:30,90,29.00390625
2014-03-01T11:45:11.085282+05:30,84,27.0703125
2014-03-01T12:01:12.333318+05:30,86,27.71484375
2014-03-01T12:17:13.589394+05:30,86,27.71484375
2014-03-01T12:33:15.089476+05:30,89,28.68164063
2014-03-01T12:49:16.312920+05:30,85,27.39257813
2014-03-01T13:05:17.573220+05:30,87,28.03710938
2014-03-01T13:21:18.983193+05:30,90,29.00390625
2014-03-01T13:37:20.180864+05:30,89,28.68164063
2014-03-01T13:53:21.572972+05:30,95,30.61523438
2014-03-01T14:09:22.761747+05:30,91,29.32617188
2014-03-01T14:25:23.977759+05:30,92,29.6484375
2014-03-01T14:41:25.056890+05:30,89,28.68164063
2014-03-01T14:57:26.297185+05:30,92,29.6484375
2014-03-01T15:13:27.333251+05:30,89,28.68164063
2014-03-01T15:29:28.577644+05:30,85,27.39257813
2014-03-01T15:45:29.587678+05:30,84,27.0703125
2014-03-01T16:01:30.777856+05:30,83,26.74804688
2014-03-01T16:17:32.033826+05:30,87,28.03710938
2014-03-01T16:33:33.202001+05:30,86,27.71484375
2014-03-01T16:49:34.563397+05:30,87,28.03710938
2014-03-01T17:05:35.911010+05:30,85,27.39257813
2014-03-01T17:21:36.542080+05:30,82,26.42578125
2014-03-01T17:37:37.655641+05:30,80,25.78125
2014-03-01T17:53:38.745462+05:30,76,24.4921875
2014-03-01T18:09:39.916406+05:30,73,23.52539063
2014-03-01T18:25:41.599016+05:30,71,22.88085938
2014-03-01T18:41:42.823742+05:30,67,21.59179688
2014-03-01T18:57:43.978929+05:30,64,20.625
2014-03-01T19:13:45.338446+05:30,64,20.625
2014-03-01T19:29:46.473068+05:30,61,19.65820313
2014-03-01T19:45:47.934790+05:30,66,21.26953125
2014-03-01T20:01:49.133388+05:30,63,20.30273438
2014-03-01T20:17:50.696661+05:30,63,20.30273438
2014-03-01T20:33:52.132125+05:30,64,20.625
2014-03-01T20:49:53.266883+05:30,67,21.59179688
2014-03-01T21:05:54.111344+05:30,69,22.23632813
2014-03-01T21:21:55.121936+05:30,65,20.94726563
2014-03-01T21:37:56.335862+05:30,66,21.26953125
2014-03-01T21:53:57.523234+05:30,66,21.26953125
2014-03-01T22:09:58.934023+05:30,66,21.26953125
2014-03-01T22:26:00.354987+05:30,65,20.94726563
2014-03-01T22:42:01.525187+05:30,64,20.625
2014-03-01T22:58:02.636687+05:30,66,21.26953125
2014-03-01T23:14:03.688320+05:30,63,20.30273438
2014-03-01T23:30:04.749359+05:30,64,20.625
2014-03-01T23:46:06.332013+05:30,64,20.625
2014-03-02T00:02:07.450831+05:30,63,20.30273438
2014-03-02T00:18:08.399197+05:30,63,20.30273438
2014-03-02T00:34:09.893126+05:30,62,19.98046875
2014-03-02T00:50:11.367304+05:30,61,19.65820313
2014-03-02T01:06:12.474080+05:30,57,18.36914063
2014-03-02T01:22:13.974477+05:30,59,19.01367188
2014-03-02T01:38:15.246817+05:30,59,19.01367188
2014-03-02T01:54:17.287636+05:30,63,20.30273438
2014-03-02T02:10:18.418532+05:30,57,18.36914063
2014-03-02T02:26:19.567236+05:30,57,18.36914063
2014-03-02T02:42:20.864205+05:30,55,17.72460938
2014-03-02T02:58:22.697323+05:30,53,17.08007813
2014-03-02T03:14:23.804506+05:30,51,16.43554688
2014-03-02T03:30:24.781283+05:30,54,17.40234375
2014-03-02T03:46:25.819856+05:30,50,16.11328125
2014-03-02T04:02:27.166562+05:30,48,15.46875
2014-03-02T04:18:28.232945+05:30,50,16.11328125
2014-03-02T04:34:29.290316+05:30,55,17.72460938
2014-03-02T04:50:30.412157+05:30,48,15.46875
2014-03-02T05:06:31.511728+05:30,44,14.1796875
2014-03-02T05:22:32.715553+05:30,44,14.1796875
2014-03-02T05:38:33.770272+05:30,45,14.50195313
2014-03-02T05:54:35.596407+05:30,46,14.82421875
2014-03-02T06:10:36.932559+05:30,39,12.56835938
2014-03-02T06:26:38.122170+05:30,40,12.890625
2014-03-02T06:43:03.151243+05:30,41,13.21289063
2014-03-02T06:59:04.569964+05:30,44,14.1796875
2014-03-02T07:15:07.102073+05:30,49,15.79101563
2014-03-02T07:31:08.722227+05:30,55,17.72460938
2014-03-02T07:47:10.175709+05:30,63,20.30273438
2014-03-02T08:03:11.570241+05:30,64,20.625
2014-03-02T08:19:12.980830+05:30,70,22.55859375
2014-03-02T08:35:14.237949+05:30,73,23.52539063
2014-03-02T08:51:15.443532+05:30,73,23.52539063
2014-03-02T09:07:16.868083+05:30,76,24.4921875
2014-03-02T09:23:17.957892+05:30,78,25.13671875
2014-03-02T09:39:18.829754+05:30,82,26.42578125
2014-03-02T09:55:20.324041+05:30,83,26.74804688
2014-03-02T10:11:21.706228+05:30,83,26.74804688
2014-03-02T10:27:23.279394+05:30,81,26.10351563
2014-03-02T10:43:24.573164+05:30,85,27.39257813
2014-03-02T10:59:25.839490+05:30,85,27.39257813
2014-03-02T11:15:32.772382+05:30,88,28.359375
2014-03-02T11:31:34.191409+05:30,88,28.359375
2014-03-02T11:47:35.621409+05:30,89,28.68164063
2014-03-02T12:03:36.810021+05:30,87,28.03710938
2014-03-02T12:19:38.209821+05:30,91,29.32617188
2014-03-02T12:35:38.707358+05:30,90,29.00390625
2014-03-02T12:51:39.979655+05:30,90,29.00390625
2014-03-02T13:07:41.506583+05:30,94,30.29296875
2014-03-02T13:23:42.781832+05:30,95,30.61523438
2014-03-02T13:39:44.073414+05:30,91,29.32617188
2014-03-02T13:55:45.561241+05:30,92,29.6484375
2014-03-02T14:11:46.931945+05:30,95,30.61523438
2014-03-02T14:27:48.580129+05:30,96,30.9375
2014-03-02T14:43:49.912439+05:30,95,30.61523438
2014-03-02T14:59:51.160297+05:30,95,30.61523438
2014-03-02T15:15:51.838644+05:30,93,29.97070313
2014-03-02T15:31:53.212461+05:30,92,29.6484375
2014-03-02T15:47:54.861142+05:30,90,29.00390625
2014-03-02T16:03:56.135338+05:30,87,28.03710938
2014-03-02T16:19:57.428205+05:30,89,28.68164063
2014-03-02T16:35:58.940651+05:30,88,28.359375
2014-03-02T16:52:00.386204+05:30,86,27.71484375
2014-03-02T17:08:01.773872+05:30,85,27.39257813
2014-03-02T17:24:03.448230+05:30,83,26.74804688
2014-03-02T17:40:04.566110+05:30,80,25.78125
2014-03-02T17:56:05.838138+05:30,75,24.16992188
2014-03-02T18:12:07.083763+05:30,70,22.55859375
2014-03-02T18:28:08.461704+05:30,70,22.55859375
2014-03-02T18:44:09.502082+05:30,70,22.55859375
2014-03-02T19:00:10.461873+05:30,67,21.59179688
2014-03-02T19:16:11.937016+05:30,65,20.94726563
2014-03-02T19:32:13.321721+05:30,68,21.9140625
2014-03-02T19:48:14.593152+05:30,61,19.65820313
2014-03-02T20:04:16.182382+05:30,61,19.65820313
2014-03-02T20:20:17.596361+05:30,58,18.69140625
2014-03-02T20:36:18.795243+05:30,59,19.01367188
2014-03-02T20:52:20.132218+05:30,57,18.36914063
2014-03-02T21:08:21.445914+05:30,64,20.625
2014-03-02T21:24:22.724641+05:30,62,19.98046875
2014-03-02T21:40:24.114771+05:30,58,18.69140625
2014-03-02T21:56:25.158651+05:30,63,20.30273438
2014-03-02T22:12:26.582410+05:30,60,19.3359375
2014-03-02T22:28:28.030831+05:30,55,17.72460938
2014-03-02T22:44:29.285973+05:30,54,17.40234375
2014-03-02T23:00:30.102420+05:30,51,16.43554688
2014-03-02T23:16:31.429247+05:30,51,16.43554688
2014-03-02T23:32:32.808397+05:30,49,15.79101563
2014-03-02T23:48:34.060677+05:30,49,15.79101563
2014-03-03T00:04:35.202742+05:30,46,14.82421875
2014-03-03T00:20:36.629817+05:30,44,14.1796875
2014-03-03T00:36:38.259054+05:30,45,14.50195313
2014-03-03T00:52:39.812837+05:30,43,13.85742188
2014-03-03T01:08:40.504209+05:30,43,13.85742188
2014-03-03T01:24:47.210081+05:30,41,13.21289063
2014-03-03T01:40:48.569331+05:30,44,14.1796875
2014-03-03T01:56:49.848461+05:30,42,13.53515625
2014-03-03T02:12:51.123670+05:30,41,13.21289063
2014-03-03T02:28:52.393740+05:30,40,12.890625
2014-03-03T02:44:53.416521+05:30,41,13.21289063
2014-03-03T03:00:54.478930+05:30,40,12.890625
2014-03-03T03:16:55.875113+05:30,40,12.890625
2014-03-03T03:32:57.234576+05:30,40,12.890625
2014-03-03T03:48:58.458887+05:30,42,13.53515625
2014-03-03T04:04:59.851712+05:30,43,13.85742188
2014-03-03T04:21:01.236488+05:30,39,12.56835938
2014-03-03T04:37:02.379304+05:30,38,12.24609375
2014-03-03T04:53:03.646802+05:30,39,12.56835938
2014-03-03T05:09:04.684070+05:30,39,12.56835938
2014-03-03T05:25:05.992289+05:30,37,11.92382813
2014-03-03T05:41:07.359394+05:30,35,11.27929688
2014-03-03T05:57:08.169468+05:30,38,12.24609375
2014-03-03T06:13:09.285742+05:30,37,11.92382813
2014-03-03T06:29:10.511846+05:30,37,11.92382813
2014-03-03T06:45:11.688709+05:30,36,11.6015625
2014-03-03T07:01:12.884186+05:30,43,13.85742188
2014-03-03T07:17:14.347235+05:30,52,16.7578125
2014-03-03T07:33:15.716070+05:30,56,18.046875
2014-03-03T07:49:16.892693+05:30,60,19.3359375
2014-03-03T08:05:18.355305+05:30,62,19.98046875
2014-03-03T08:21:19.955682+05:30,66,21.26953125
2014-03-03T08:37:21.266192+05:30,67,21.59179688
2014-03-03T08:53:22.487904+05:30,68,21.9140625
2014-03-03T09:09:23.739898+05:30,73,23.52539063
2014-03-03T09:25:25.093178+05:30,75,24.16992188
2014-03-03T09:41:26.446025+05:30,77,24.81445313
2014-03-03T09:57:28.755506+05:30,77,24.81445313
2014-03-03T10:13:30.889363+05:30,78,25.13671875
2014-03-03T10:29:36.468379+05:30,80,25.78125
2014-03-03T10:45:38.007555+05:30,83,26.74804688
2014-03-03T11:01:39.315484+05:30,82,26.42578125
2014-03-03T11:17:41.148983+05:30,84,27.0703125
2014-03-03T11:33:42.418466+05:30,86,27.71484375
2014-03-03T11:49:43.776099+05:30,85,27.39257813
2014-03-03T12:05:45.012409+05:30,87,28.03710938
2014-03-03T12:21:46.624228+05:30,89,28.68164063
2014-03-03T12:37:48.013378+05:30,87,28.03710938
2014-03-03T12:53:49.502973+05:30,91,29.32617188
2014-03-03T13:09:51.002524+05:30,90,29.00390625
2014-03-03T13:25:52.482614+05:30,93,29.97070313
2014-03-03T13:41:54.034388+05:30,91,29.32617188
2014-03-03T13:57:55.350534+05:30,94,30.29296875
2014-03-03T14:13:56.694771+05:30,95,30.61523438
2014-03-03T14:29:57.853228+05:30,94,30.29296875
2014-03-03T14:45:59.228202+05:30,95,30.61523438
2014-03-03T15:02:00.656075+05:30,95,30.61523438
2014-03-03T15:18:01.966747+05:30,96,30.9375
2014-03-03T15:34:03.480306+05:30,95,30.61523438
2014-03-03T15:50:04.833551+05:30,96,30.9375
2014-03-03T16:06:06.104989+05:30,93,29.97070313
2014-03-03T16:22:07.701647+05:30,94,30.29296875
2014-03-03T16:38:08.970763+05:30,91,29.32617188
2014-03-03T16:54:11.041232+05:30,92,29.6484375
2014-03-03T17:10:12.578472+05:30,90,29.00390625
2014-03-03T17:26:13.920307+05:30,87,28.03710938
2014-03-03T17:42:15.441712+05:30,85,27.39257813
2014-03-03T17:58:16.802016+05:30,79,25.45898438
2014-03-03T18:14:18.281169+05:30,74,23.84765625
2014-03-03T18:30:19.534004+05:30,74,23.84765625
2014-03-03T18:46:21.082064+05:30,70,22.55859375
2014-03-03T19:02:22.376322+05:30,66,21.26953125
2014-03-03T19:18:23.713656+05:30,64,20.625
2014-03-03T19:34:25.021014+05:30,64,20.625
2014-03-03T19:50:26.403912+05:30,64,20.625
2014-03-03T20:06:27.613366+05:30,63,20.30273438
2014-03-03T20:22:29.328604+05:30,63,20.30273438
2014-03-03T20:38:30.583372+05:30,63,20.30273438
2014-03-03T20:54:32.674098+05:30,63,20.30273438
2014-03-03T21:10:33.929453+05:30,59,19.01367188
2014-03-03T21:26:35.145710+05:30,59,19.01367188
2014-03-03T21:42:36.544668+05:30,60,19.3359375
2014-03-03T21:58:38.021878+05:30,61,19.65820313
2014-03-03T22:14:39.428860+05:30,62,19.98046875
2014-03-03T22:30:40.726723+05:30,61,19.65820313
2014-03-03T22:46:41.967391+05:30,61,19.65820313
2014-03-03T23:02:43.551080+05:30,63,20.30273438
2014-03-03T23:18:44.859683+05:30,62,19.98046875
2014-03-03T23:34:46.060324+05:30,60,19.3359375
2014-03-03T23:50:47.451282+05:30,59,19.01367188
2014-03-04T00:06:48.699847+05:30,59,19.01367188
2014-03-04T00:22:49.897298+05:30,58,18.69140625
2014-03-04T00:38:51.188472+05:30,59,19.01367188
2014-03-04T00:54:53.015362+05:30,60,19.3359375
2014-03-04T01:10:54.380839+05:30,56,18.046875
2014-03-04T01:26:55.666367+05:30,58,18.69140625
2014-03-04T01:42:56.959044+05:30,58,18.69140625
2014-03-04T01:58:58.168739+05:30,58,18.69140625
2014-03-04T02:14:59.585678+05:30,57,18.36914063
2014-03-04T02:31:00.763626+05:30,58,18.69140625
2014-03-04T02:47:02.049641+05:30,55,17.72460938
2014-03-04T03:03:03.420568+05:30,55,17.72460938
2014-03-04T03:19:04.685371+05:30,57,18.36914063
2014-03-04T03:35:05.893577+05:30,53,17.08007813
2014-03-04T03:51:07.179286+05:30,53,17.08007813
2014-03-04T04:07:08.445892+05:30,51,16.43554688
2014-03-04T04:23:09.714901+05:30,52,16.7578125
2014-03-04T04:39:10.979652+05:30,52,16.7578125
2014-03-04T04:55:12.346137+05:30,47,15.14648438
2014-03-04T05:11:13.622615+05:30,49,15.79101563
2014-03-04T05:27:17.148104+05:30,49,15.79101563
2014-03-04T05:43:18.560168+05:30,50,16.11328125
2014-03-04T05:59:20.257041+05:30,50,16.11328125
2014-03-04T06:15:21.781659+05:30,50,16.11328125
2014-03-04T06:31:23.125693+05:30,49,15.79101563
2014-03-04T06:47:24.645929+05:30,50,16.11328125
2014-03-04T07:03:26.648221+05:30,48,15.46875
2014-03-04T07:19:28.038496+05:30,51,16.43554688
2014-03-04T07:35:29.483579+05:30,49,15.79101563
2014-03-04T07:51:30.764194+05:30,49,15.79101563
2014-03-04T08:07:32.768698+05:30,49,15.79101563
2014-03-04T08:23:33.955068+05:30,51,16.43554688
2014-03-04T08:39:35.139243+05:30,51,16.43554688
2014-03-04T08:55:36.574857+05:30,52,16.7578125
2014-03-04T09:11:37.813738+05:30,54,17.40234375
2014-03-04T09:27:39.155549+05:30,53,17.08007813
2014-03-04T09:43:40.590298+05:30,55,17.72460938
2014-03-04T09:59:42.064632+05:30,55,17.72460938
2014-03-04T10:15:43.709076+05:30,55,17.72460938
2014-03-04T10:31:45.228139+05:30,62,19.98046875
2014-03-04T10:47:46.538232+05:30,62,19.98046875
2014-03-04T11:03:47.763066+05:30,71,22.88085938
2014-03-04T11:19:49.222535+05:30,72,23.203125
2014-03-04T11:35:50.495070+05:30,71,22.88085938
2014-03-04T11:51:51.815701+05:30,76,24.4921875
2014-03-04T12:07:53.031160+05:30,76,24.4921875
2014-03-04T12:23:54.493536+05:30,73,23.52539063
2014-03-04T12:39:55.834868+05:30,74,23.84765625
2014-03-04T12:55:57.198080+05:30,70,22.55859375
2014-03-04T13:11:58.668512+05:30,75,24.16992188
2014-03-04T13:28:01.549214+05:30,69,22.23632813
2014-03-04T13:44:03.570747+05:30,70,22.55859375
2014-03-04T14:00:04.746717+05:30,73,23.52539063
2014-03-04T14:16:06.034206+05:30,75,24.16992188
2014-03-04T14:32:07.765261+05:30,78,25.13671875
2014-03-04T14:48:09.267404+05:30,82,26.42578125
2014-03-04T15:04:10.794036+05:30,83,26.74804688
2014-03-04T15:20:12.435974+05:30,83,26.74804688
2014-03-04T15:36:13.886790+05:30,85,27.39257813
2014-03-04T15:52:15.432757+05:30,83,26.74804688
2014-03-04T16:08:16.790203+05:30,81,26.10351563
2014-03-04T16:24:19.261602+05:30,80,25.78125
2014-03-04T16:40:20.600106+05:30,81,26.10351563
2014-03-04T16:56:21.973597+05:30,79,25.45898438
2014-03-04T17:12:23.591009+05:30,79,25.45898438
2014-03-04T17:28:26.729427+05:30,77,24.81445313
2014-03-04T17:44:28.109337+05:30,69,22.23632813
2014-03-04T18:00:29.373727+05:30,66,21.26953125
2014-03-04T18:16:30.605778+05:30,66,21.26953125
2014-03-04T18:32:32.030923+05:30,60,19.3359375
2014-03-04T18:48:33.644726+05:30,59,19.01367188
2014-03-04T19:04:34.795832+05:30,58,18.69140625
2014-03-04T19:20:36.112620+05:30,59,19.01367188
2014-03-04T19:36:37.381536+05:30,57,18.36914063
2014-03-04T19:52:38.866079+05:30,56,18.046875
2014-03-04T20:08:40.596093+05:30,53,17.08007813
2014-03-04T20:24:42.522852+05:30,53,17.08007813
2014-03-04T20:40:43.720602+05:30,50,16.11328125
2014-03-04T20:56:45.268607+05:30,51,16.43554688
2014-03-04T21:12:46.737785+05:30,53,17.08007813
2014-03-04T21:28:48.040177+05:30,55,17.72460938
2014-03-04T21:44:49.649987+05:30,51,16.43554688
2014-03-04T22:00:51.184716+05:30,52,16.7578125
2014-03-04T22:16:52.675734+05:30,49,15.79101563
2014-03-04T22:32:54.300389+05:30,50,16.11328125
2014-03-04T22:48:55.712548+05:30,50,16.11328125
